id;cc_demand
1686;93.72761853
1687;912.0900324
1688;1698.705629
1689;2192.545016
1690;3473
1691;3444.780606
1692;3250.772276
1693;3360.122426
1694;3134.367277
1695;2707.548949
1696;2234.874107
1697;2005.591534
1698;1716.34275
1699;1758.67184
1700;1790.418658
1701;1233.085634
1702;859.1786694
1703;509.9636739
1704;291.2633736
1705;199.5503445
1706;33.76140717
1707;23.17913458
1708;23.17913458
1709;79.61792174
1710;93.72761853
1711;912.0900324
1712;1698.705629
1713;2192.545016
1714;3473
1715;3444.780606
1716;3250.772276
1717;3360.122426
1718;3134.367277
1719;2707.548949
1720;2234.874107
1721;2005.591534
1722;1716.34275
1723;1758.67184
1724;1790.418658
1725;1233.085634
1726;859.1786694
1727;509.9636739
1728;291.2633736
1729;199.5503445
1730;33.76140717
1731;23.17913458
1732;23.17913458
1733;79.61792174
1734;93.72761853
1735;912.0900324
1736;1698.705629
1737;2192.545016
1738;3473
1739;3444.780606
1740;3250.772276
1741;3360.122426
1742;3134.367277
1743;2707.548949
1744;2234.874107
1745;2005.591534
1746;1716.34275
1747;1758.67184
1748;1790.418658
1749;1233.085634
1750;859.1786694
1751;509.9636739
1752;291.2633736
1753;199.5503445
1754;33.76140717
1755;23.17913458
1756;23.17913458
1757;79.61792174
1758;93.72761853
1759;912.0900324
1760;1698.705629
1761;2192.545016
1762;3473
1763;3444.780606
1764;3250.772276
1765;3360.122426
1766;3134.367277
1767;2707.548949
1768;2234.874107
1769;2005.591534
1770;1716.34275
1771;1758.67184
1772;1790.418658
1773;1233.085634
1774;859.1786694
1775;509.9636739
1776;291.2633736
1777;199.5503445
1778;33.76140717
1779;23.17913458
1780;23.17913458
1781;79.61792174
1782;93.72761853
1783;912.0900324
1784;1698.705629
1785;2192.545016
1786;3473
1787;3444.780606
1788;3250.772276
1789;3360.122426
1790;3134.367277
1791;2707.548949
1792;2234.874107
1793;2005.591534
1794;1716.34275
1795;1758.67184
1796;1790.418658
1797;1233.085634
1798;859.1786694
1799;509.9636739
1800;291.2633736
1801;199.5503445
1802;33.76140717
1803;23.17913458
1804;23.17913458
1805;79.61792174
1806;93.72761853
1807;912.0900324
1808;1698.705629
1809;2192.545016
1810;3473
1811;3444.780606
1812;3250.772276
1813;3360.122426
1814;3134.367277
1815;2707.548949
1816;2234.874107
1817;2005.591534
1818;1716.34275
1819;1758.67184
1820;1790.418658
1821;1233.085634
1822;859.1786694
1823;509.9636739
1824;291.2633736
1825;199.5503445
1826;33.76140717
1827;23.17913458
1828;23.17913458
1829;79.61792174
1830;93.72761853
1831;912.0900324
1832;1698.705629
1833;2192.545016
1834;3473
1835;3444.780606
1836;3250.772276
1837;3360.122426
1838;3134.367277
1839;2707.548949
1840;2234.874107
1841;2005.591534
1842;1716.34275
1843;1758.67184
1844;1790.418658
1845;1233.085634
1846;859.1786694
1847;509.9636739
1848;291.2633736
1849;199.5503445
1850;33.76140717
1851;23.17913458
1852;23.17913458
1853;79.61792174
1854;93.72761853
1855;912.0900324
1856;1698.705629
1857;2192.545016
1858;3473
1859;3444.780606
1860;3250.772276
1861;3360.122426
1862;3134.367277
1863;2707.548949
1864;2234.874107
1865;2005.591534
1866;1716.34275
1867;1758.67184
1868;1790.418658
1869;1233.085634
1870;859.1786694
1871;509.9636739
1872;291.2633736
1873;199.5503445
1874;33.76140717
1875;23.17913458
1876;23.17913458
1877;79.61792174
1878;93.72761853
1879;912.0900324
1880;1698.705629
1881;2192.545016
1882;3473
1883;3444.780606
1884;3250.772276
1885;3360.122426
1886;3134.367277
1887;2707.548949
1888;2234.874107
1889;2005.591534
1890;1716.34275
1891;1758.67184
1892;1790.418658
1893;1233.085634
1894;859.1786694
1895;509.9636739
1896;291.2633736
1897;199.5503445
1898;33.76140717
1899;23.17913458
1900;23.17913458
1901;79.61792174
1902;93.72761853
1903;912.0900324
1904;1698.705629
1905;2192.545016
1906;3473
1907;3444.780606
1908;3250.772276
1909;3360.122426
1910;3134.367277
1911;2707.548949
1912;2234.874107
1913;2005.591534
1914;1716.34275
1915;1758.67184
1916;1790.418658
1917;1233.085634
1918;859.1786694
1919;509.9636739
1920;291.2633736
1921;199.5503445
1922;33.76140717
1923;23.17913458
1924;23.17913458
1925;79.61792174
1926;93.72761853
1927;912.0900324
1928;1698.705629
1929;2192.545016
1930;3473
1931;3444.780606
1932;3250.772276
1933;3360.122426
1934;3134.367277
1935;2707.548949
1936;2234.874107
1937;2005.591534
1938;1716.34275
1939;1758.67184
1940;1790.418658
1941;1233.085634
1942;859.1786694
1943;509.9636739
1944;291.2633736
1945;199.5503445
1946;33.76140717
1947;23.17913458
1948;23.17913458
1949;79.61792174
1950;93.72761853
1951;912.0900324
1952;1698.705629
1953;2192.545016
1954;3473
1955;3444.780606
1956;3250.772276
1957;3360.122426
1958;3134.367277
1959;2707.548949
1960;2234.874107
1961;2005.591534
1962;1716.34275
1963;1758.67184
1964;1790.418658
1965;1233.085634
1966;859.1786694
1967;509.9636739
1968;291.2633736
1969;199.5503445
1970;33.76140717
1971;23.17913458
1972;23.17913458
1973;79.61792174
1974;93.72761853
1975;912.0900324
1976;1698.705629
1977;2192.545016
1978;3473
1979;3444.780606
1980;3250.772276
1981;3360.122426
1982;3134.367277
1983;2707.548949
1984;2234.874107
1985;2005.591534
1986;1716.34275
1987;1758.67184
1988;1790.418658
1989;1233.085634
1990;859.1786694
1991;509.9636739
1992;291.2633736
1993;199.5503445
1994;33.76140717
1995;23.17913458
1996;23.17913458
1997;79.61792174
1998;93.72761853
1999;912.0900324
2000;1698.705629
2001;2192.545016
2002;3473
2003;3444.780606
2004;3250.772276
2005;3360.122426
2006;3134.367277
2007;2707.548949
2008;2234.874107
2009;2005.591534
2010;1716.34275
2011;1758.67184
2012;1790.418658
2013;1233.085634
2014;859.1786694
2015;509.9636739
2016;291.2633736
2017;199.5503445
2018;33.76140717
2019;23.17913458
2020;23.17913458
2021;79.61792174
2022;93.72761853
2023;912.0900324
2024;1698.705629
2025;2192.545016
2026;3473
2027;3444.780606
2028;3250.772276
2029;3360.122426
2030;3134.367277
2031;2707.548949
2032;2234.874107
2033;2005.591534
2034;1716.34275
2035;1758.67184
2036;1790.418658
2037;1233.085634
2038;859.1786694
2039;509.9636739
2040;291.2633736
2041;199.5503445
2042;33.76140717
2043;23.17913458
2044;23.17913458
2045;79.61792174
2046;93.72761853
2047;912.0900324
2048;1698.705629
2049;2192.545016
2050;3473
2051;3444.780606
2052;3250.772276
2053;3360.122426
2054;3134.367277
2055;2707.548949
2056;2234.874107
2057;2005.591534
2058;1716.34275
2059;1758.67184
2060;1790.418658
2061;1233.085634
2062;859.1786694
2063;509.9636739
2064;291.2633736
2065;199.5503445
2066;33.76140717
2067;23.17913458
2068;23.17913458
2069;79.61792174
2070;93.72761853
2071;912.0900324
2072;1698.705629
2073;2192.545016
2074;3473
2075;3444.780606
2076;3250.772276
2077;3360.122426
2078;3134.367277
2079;2707.548949
2080;2234.874107
2081;2005.591534
2082;1716.34275
2083;1758.67184
2084;1790.418658
2085;1233.085634
2086;859.1786694
2087;509.9636739
2088;291.2633736
2089;199.5503445
2090;33.76140717
2091;23.17913458
2092;23.17913458
2093;79.61792174
2094;93.72761853
2095;912.0900324
2096;1698.705629
2097;2192.545016
2098;3473
2099;3444.780606
2100;3250.772276
2101;3360.122426
2102;3134.367277
2103;2707.548949
2104;2234.874107
2105;2005.591534
2106;1716.34275
2107;1758.67184
2108;1790.418658
2109;1233.085634
2110;859.1786694
2111;509.9636739
2112;291.2633736
2113;199.5503445
2114;33.76140717
2115;23.17913458
2116;23.17913458
2117;79.61792174
2118;93.72761853
2119;912.0900324
2120;1698.705629
2121;2192.545016
2122;3473
2123;3444.780606
2124;3250.772276
2125;3360.122426
2126;3134.367277
2127;2707.548949
2128;2234.874107
2129;2005.591534
2130;1716.34275
2131;1758.67184
2132;1790.418658
2133;1233.085634
2134;859.1786694
2135;509.9636739
2136;291.2633736
2137;199.5503445
2138;33.76140717
2139;23.17913458
2140;23.17913458
2141;79.61792174
2142;93.72761853
2143;912.0900324
2144;1698.705629
2145;2192.545016
2146;3473
2147;3444.780606
2148;3250.772276
2149;3360.122426
2150;3134.367277
2151;2707.548949
2152;2234.874107
2153;2005.591534
2154;1716.34275
2155;1758.67184
2156;1790.418658
2157;1233.085634
2158;859.1786694
2159;509.9636739
2160;291.2633736
2161;199.5503445
2162;33.76140717
2163;23.17913458
2164;23.17913458
2165;79.61792174
2166;93.72761853
2167;912.0900324
2168;1698.705629
2169;2192.545016
2170;3473
2171;3444.780606
2172;3250.772276
2173;3360.122426
2174;3134.367277
2175;2707.548949
2176;2234.874107
2177;2005.591534
2178;1716.34275
2179;1758.67184
2180;1790.418658
2181;1233.085634
2182;859.1786694
2183;509.9636739
2184;291.2633736
2185;199.5503445
2186;33.76140717
2187;23.17913458
2188;23.17913458
2189;79.61792174
2190;93.72761853
2191;912.0900324
2192;1698.705629
2193;2192.545016
2194;3473
2195;3444.780606
2196;3250.772276
2197;3360.122426
2198;3134.367277
2199;2707.548949
2200;2234.874107
2201;2005.591534
2202;1716.34275
2203;1758.67184
2204;1790.418658
2205;1233.085634
2206;859.1786694
2207;509.9636739
2208;291.2633736
2209;199.5503445
2210;33.76140717
2211;23.17913458
2212;23.17913458
2213;79.61792174
2214;93.72761853
2215;912.0900324
2216;1698.705629
2217;2192.545016
2218;3473
2219;3444.780606
2220;3250.772276
2221;3360.122426
2222;3134.367277
2223;2707.548949
2224;2234.874107
2225;2005.591534
2226;1716.34275
2227;1758.67184
2228;1790.418658
2229;1233.085634
2230;859.1786694
2231;509.9636739
2232;291.2633736
2233;199.5503445
2234;33.76140717
2235;23.17913458
2236;23.17913458
2237;79.61792174
2238;93.72761853
2239;912.0900324
2240;1698.705629
2241;2192.545016
2242;3473
2243;3444.780606
2244;3250.772276
2245;3360.122426
2246;3134.367277
2247;2707.548949
2248;2234.874107
2249;2005.591534
2250;1716.34275
2251;1758.67184
2252;1790.418658
2253;1233.085634
2254;859.1786694
2255;509.9636739
2256;291.2633736
2257;199.5503445
2258;33.76140717
2259;23.17913458
2260;23.17913458
2261;79.61792174
2262;93.72761853
2263;912.0900324
2264;1698.705629
2265;2192.545016
2266;3473
2267;3444.780606
2268;3250.772276
2269;3360.122426
2270;3134.367277
2271;2707.548949
2272;2234.874107
2273;2005.591534
2274;1716.34275
2275;1758.67184
2276;1790.418658
2277;1233.085634
2278;859.1786694
2279;509.9636739
2280;291.2633736
2281;199.5503445
2282;33.76140717
2283;23.17913458
2284;23.17913458
2285;79.61792174
2286;93.72761853
2287;912.0900324
2288;1698.705629
2289;2192.545016
2290;3473
2291;3444.780606
2292;3250.772276
2293;3360.122426
2294;3134.367277
2295;2707.548949
2296;2234.874107
2297;2005.591534
2298;1716.34275
2299;1758.67184
2300;1790.418658
2301;1233.085634
2302;859.1786694
2303;509.9636739
2304;291.2633736
2305;199.5503445
2306;33.76140717
2307;23.17913458
2308;23.17913458
2309;79.61792174
2310;93.72761853
2311;912.0900324
2312;1698.705629
2313;2192.545016
2314;3473
2315;3444.780606
2316;3250.772276
2317;3360.122426
2318;3134.367277
2319;2707.548949
2320;2234.874107
2321;2005.591534
2322;1716.34275
2323;1758.67184
2324;1790.418658
2325;1233.085634
2326;859.1786694
2327;509.9636739
2328;291.2633736
2329;199.5503445
2330;33.76140717
2331;23.17913458
2332;23.17913458
2333;79.61792174
2334;93.72761853
2335;912.0900324
2336;1698.705629
2337;2192.545016
2338;3473
2339;3444.780606
2340;3250.772276
2341;3360.122426
2342;3134.367277
2343;2707.548949
2344;2234.874107
2345;2005.591534
2346;1716.34275
2347;1758.67184
2348;1790.418658
2349;1233.085634
2350;859.1786694
2351;509.9636739
2352;291.2633736
2353;199.5503445
2354;33.76140717
2355;23.17913458
2356;23.17913458
2357;79.61792174
2358;93.72761853
2359;912.0900324
2360;1698.705629
2361;2192.545016
2362;3473
2363;3444.780606
2364;3250.772276
2365;3360.122426
2366;3134.367277
2367;2707.548949
2368;2234.874107
2369;2005.591534
2370;1716.34275
2371;1758.67184
2372;1790.418658
2373;1233.085634
2374;859.1786694
2375;509.9636739
2376;291.2633736
2377;199.5503445
2378;33.76140717
2379;23.17913458
2380;23.17913458
2381;79.61792174
2382;93.72761853
2383;912.0900324
2384;1698.705629
2385;2192.545016
2386;3473
2387;3444.780606
2388;3250.772276
2389;3360.122426
2390;3134.367277
2391;2707.548949
2392;2234.874107
2393;2005.591534
2394;1716.34275
2395;1758.67184
2396;1790.418658
2397;1233.085634
2398;859.1786694
2399;509.9636739
2400;291.2633736
2401;199.5503445
2402;33.76140717
2403;23.17913458
2404;23.17913458
2405;79.61792174
2406;93.72761853
2407;912.0900324
2408;1698.705629
2409;2192.545016
2410;3473
2411;3444.780606
2412;3250.772276
2413;3360.122426
2414;3134.367277
2415;2707.548949
2416;2234.874107
2417;2005.591534
2418;1716.34275
2419;1758.67184
2420;1790.418658
2421;1233.085634
2422;859.1786694
2423;509.9636739
2424;291.2633736
2425;199.5503445
2426;33.76140717
2427;23.17913458
2428;23.17913458
2429;79.61792174
2430;93.72761853
2431;912.0900324
2432;1698.705629
2433;2192.545016
2434;3473
2435;3444.780606
2436;3250.772276
2437;3360.122426
2438;3134.367277
2439;2707.548949
2440;2234.874107
2441;2005.591534
2442;1716.34275
2443;1758.67184
2444;1790.418658
2445;1233.085634
2446;859.1786694
2447;509.9636739
2448;291.2633736
2449;199.5503445
2450;33.76140717
2451;23.17913458
2452;23.17913458
2453;79.61792174
2454;93.72761853
2455;912.0900324
2456;1698.705629
2457;2192.545016
2458;3473
2459;3444.780606
2460;3250.772276
2461;3360.122426
2462;3134.367277
2463;2707.548949
2464;2234.874107
2465;2005.591534
2466;1716.34275
2467;1758.67184
2468;1790.418658
2469;1233.085634
2470;859.1786694
2471;509.9636739
2472;291.2633736
2473;199.5503445
2474;33.76140717
2475;23.17913458
2476;23.17913458
2477;79.61792174
2478;93.72761853
2479;912.0900324
2480;1698.705629
2481;2192.545016
2482;3473
2483;3444.780606
2484;3250.772276
2485;3360.122426
2486;3134.367277
2487;2707.548949
2488;2234.874107
2489;2005.591534
2490;1716.34275
2491;1758.67184
2492;1790.418658
2493;1233.085634
2494;859.1786694
2495;509.9636739
2496;291.2633736
2497;199.5503445
2498;33.76140717
2499;23.17913458
2500;23.17913458
2501;79.61792174
2502;93.72761853
2503;912.0900324
2504;1698.705629
2505;2192.545016
2506;3473
2507;3444.780606
2508;3250.772276
2509;3360.122426
2510;3134.367277
2511;2707.548949
2512;2234.874107
2513;2005.591534
2514;1716.34275
2515;1758.67184
2516;1790.418658
2517;1233.085634
2518;859.1786694
2519;509.9636739
2520;291.2633736
2521;199.5503445
2522;33.76140717
2523;23.17913458
2524;23.17913458
2525;79.61792174
2526;93.72761853
2527;912.0900324
2528;1698.705629
2529;2192.545016
2530;3473
2531;3444.780606
2532;3250.772276
2533;3360.122426
2534;3134.367277
2535;2707.548949
2536;2234.874107
2537;2005.591534
2538;1716.34275
2539;1758.67184
2540;1790.418658
2541;1233.085634
2542;859.1786694
2543;509.9636739
2544;291.2633736
2545;199.5503445
2546;33.76140717
2547;23.17913458
2548;23.17913458
2549;79.61792174
2550;93.72761853
2551;912.0900324
2552;1698.705629
2553;2192.545016
2554;3473
2555;3444.780606
2556;3250.772276
2557;3360.122426
2558;3134.367277
2559;2707.548949
2560;2234.874107
2561;2005.591534
2562;1716.34275
2563;1758.67184
2564;1790.418658
2565;1233.085634
2566;859.1786694
2567;509.9636739
2568;291.2633736
2569;199.5503445
2570;33.76140717
2571;23.17913458
2572;23.17913458
2573;79.61792174
2574;93.72761853
2575;912.0900324
2576;1698.705629
2577;2192.545016
2578;3473
2579;3444.780606
2580;3250.772276
2581;3360.122426
2582;3134.367277
2583;2707.548949
2584;2234.874107
2585;2005.591534
2586;1716.34275
2587;1758.67184
2588;1790.418658
2589;1233.085634
2590;859.1786694
2591;509.9636739
2592;291.2633736
2593;199.5503445
2594;33.76140717
2595;23.17913458
2596;23.17913458
2597;79.61792174
2598;93.72761853
2599;912.0900324
2600;1698.705629
2601;2192.545016
2602;3473
2603;3444.780606
2604;3250.772276
2605;3360.122426
2606;3134.367277
2607;2707.548949
2608;2234.874107
2609;2005.591534
2610;1716.34275
2611;1758.67184
2612;1790.418658
2613;1233.085634
2614;859.1786694
2615;509.9636739
2616;291.2633736
2617;199.5503445
2618;33.76140717
2619;23.17913458
2620;23.17913458
2621;79.61792174
2622;93.72761853
2623;912.0900324
2624;1698.705629
2625;2192.545016
2626;3473
2627;3444.780606
2628;3250.772276
2629;3360.122426
2630;3134.367277
2631;2707.548949
2632;2234.874107
2633;2005.591534
2634;1716.34275
2635;1758.67184
2636;1790.418658
2637;1233.085634
2638;859.1786694
2639;509.9636739
2640;291.2633736
2641;199.5503445
2642;33.76140717
2643;23.17913458
2644;23.17913458
2645;79.61792174
2646;93.72761853
2647;912.0900324
2648;1698.705629
2649;2192.545016
2650;3473
2651;3444.780606
2652;3250.772276
2653;3360.122426
2654;3134.367277
2655;2707.548949
2656;2234.874107
2657;2005.591534
2658;1716.34275
2659;1758.67184
2660;1790.418658
2661;1233.085634
2662;859.1786694
2663;509.9636739
2664;291.2633736
2665;199.5503445
2666;33.76140717
2667;23.17913458
2668;23.17913458
2669;79.61792174
2670;93.72761853
2671;912.0900324
2672;1698.705629
2673;2192.545016
2674;3473
2675;3444.780606
2676;3250.772276
2677;3360.122426
2678;3134.367277
2679;2707.548949
2680;2234.874107
2681;2005.591534
2682;1716.34275
2683;1758.67184
2684;1790.418658
2685;1233.085634
2686;859.1786694
2687;509.9636739
2688;291.2633736
2689;199.5503445
2690;33.76140717
2691;23.17913458
2692;23.17913458
2693;79.61792174
2694;93.72761853
2695;912.0900324
2696;1698.705629
2697;2192.545016
2698;3473
2699;3444.780606
2700;3250.772276
2701;3360.122426
2702;3134.367277
2703;2707.548949
2704;2234.874107
2705;2005.591534
2706;1716.34275
2707;1758.67184
2708;1790.418658
2709;1233.085634
2710;859.1786694
2711;509.9636739
2712;291.2633736
2713;199.5503445
2714;33.76140717
2715;23.17913458
2716;23.17913458
2717;79.61792174
2718;93.72761853
2719;912.0900324
2720;1698.705629
2721;2192.545016
2722;3473
2723;3444.780606
2724;3250.772276
2725;3360.122426
2726;3134.367277
2727;2707.548949
2728;2234.874107
2729;2005.591534
2730;1716.34275
2731;1758.67184
2732;1790.418658
2733;1233.085634
2734;859.1786694
2735;509.9636739
2736;291.2633736
2737;199.5503445
2738;33.76140717
2739;23.17913458
2740;23.17913458
2741;79.61792174
2742;93.72761853
2743;912.0900324
2744;1698.705629
2745;2192.545016
2746;3473
2747;3444.780606
2748;3250.772276
2749;3360.122426
2750;3134.367277
2751;2707.548949
2752;2234.874107
2753;2005.591534
2754;1716.34275
2755;1758.67184
2756;1790.418658
2757;1233.085634
2758;859.1786694
2759;509.9636739
2760;291.2633736
2761;199.5503445
2762;33.76140717
2763;23.17913458
2764;23.17913458
2765;79.61792174
2766;93.72761853
2767;912.0900324
2768;1698.705629
2769;2192.545016
2770;3473
2771;3444.780606
2772;3250.772276
2773;3360.122426
2774;3134.367277
2775;2707.548949
2776;2234.874107
2777;2005.591534
2778;1716.34275
2779;1758.67184
2780;1790.418658
2781;1233.085634
2782;859.1786694
2783;509.9636739
2784;291.2633736
2785;199.5503445
2786;33.76140717
2787;23.17913458
2788;23.17913458
2789;79.61792174
2790;93.72761853
2791;912.0900324
2792;1698.705629
2793;2192.545016
2794;3473
2795;3444.780606
2796;3250.772276
2797;3360.122426
2798;3134.367277
2799;2707.548949
2800;2234.874107
2801;2005.591534
2802;1716.34275
2803;1758.67184
2804;1790.418658
2805;1233.085634
2806;859.1786694
2807;509.9636739
2808;291.2633736
2809;199.5503445
2810;33.76140717
2811;23.17913458
2812;23.17913458
2813;79.61792174
2814;93.72761853
2815;912.0900324
2816;1698.705629
2817;2192.545016
2818;3473
2819;3444.780606
2820;3250.772276
2821;3360.122426
2822;3134.367277
2823;2707.548949
2824;2234.874107
2825;2005.591534
2826;1716.34275
2827;1758.67184
2828;1790.418658
2829;1233.085634
2830;859.1786694
2831;509.9636739
2832;291.2633736
2833;199.5503445
2834;33.76140717
2835;23.17913458
2836;23.17913458
2837;79.61792174
2838;93.72761853
2839;912.0900324
2840;1698.705629
2841;2192.545016
2842;3473
2843;3444.780606
2844;3250.772276
2845;3360.122426
2846;3134.367277
2847;2707.548949
2848;2234.874107
2849;2005.591534
2850;1716.34275
2851;1758.67184
2852;1790.418658
2853;1233.085634
2854;859.1786694
2855;509.9636739
2856;291.2633736
2857;199.5503445
2858;33.76140717
2859;23.17913458
2860;23.17913458
2861;79.61792174
2862;93.72761853
2863;912.0900324
2864;1698.705629
2865;2192.545016
2866;3473
2867;3444.780606
2868;3250.772276
2869;3360.122426
2870;3134.367277
2871;2707.548949
2872;2234.874107
2873;2005.591534
2874;1716.34275
2875;1758.67184
2876;1790.418658
2877;1233.085634
2878;859.1786694
2879;509.9636739
2880;291.2633736
2881;199.5503445
2882;33.76140717
2883;23.17913458
2884;23.17913458
2885;79.61792174
2886;93.72761853
2887;912.0900324
2888;1698.705629
2889;2192.545016
2890;3473
2891;3444.780606
2892;3250.772276
2893;3360.122426
2894;3134.367277
2895;2707.548949
2896;2234.874107
2897;2005.591534
2898;1716.34275
2899;1758.67184
2900;1790.418658
2901;1233.085634
2902;859.1786694
2903;509.9636739
2904;291.2633736
2905;199.5503445
2906;33.76140717
2907;23.17913458
2908;23.17913458
2909;79.61792174
2910;93.72761853
2911;912.0900324
2912;1698.705629
2913;2192.545016
2914;3473
2915;3444.780606
2916;3250.772276
2917;3360.122426
2918;3134.367277
2919;2707.548949
2920;2234.874107
2921;2005.591534
2922;1716.34275
2923;1758.67184
2924;1790.418658
2925;1233.085634
2926;859.1786694
2927;509.9636739
2928;291.2633736
2929;199.5503445
2930;33.76140717
2931;23.17913458
2932;23.17913458
2933;79.61792174
2934;93.72761853
2935;912.0900324
2936;1698.705629
2937;2192.545016
2938;3473
2939;3444.780606
2940;3250.772276
2941;3360.122426
2942;3134.367277
2943;2707.548949
2944;2234.874107
2945;2005.591534
2946;1716.34275
2947;1758.67184
2948;1790.418658
2949;1233.085634
2950;859.1786694
2951;509.9636739
2952;291.2633736
2953;199.5503445
2954;33.76140717
2955;23.17913458
2956;23.17913458
2957;79.61792174
2958;93.72761853
2959;912.0900324
2960;1698.705629
2961;2192.545016
2962;3473
2963;3444.780606
2964;3250.772276
2965;3360.122426
2966;3134.367277
2967;2707.548949
2968;2234.874107
2969;2005.591534
2970;1716.34275
2971;1758.67184
2972;1790.418658
2973;1233.085634
2974;859.1786694
2975;509.9636739
2976;291.2633736
2977;199.5503445
2978;33.76140717
2979;23.17913458
2980;23.17913458
2981;79.61792174
2982;93.72761853
2983;912.0900324
2984;1698.705629
2985;2192.545016
2986;3473
2987;3444.780606
2988;3250.772276
2989;3360.122426
2990;3134.367277
2991;2707.548949
2992;2234.874107
2993;2005.591534
2994;1716.34275
2995;1758.67184
2996;1790.418658
2997;1233.085634
2998;859.1786694
2999;509.9636739
3000;291.2633736
3001;199.5503445
3002;33.76140717
3003;23.17913458
3004;23.17913458
3005;79.61792174
3006;93.72761853
3007;912.0900324
3008;1698.705629
3009;2192.545016
3010;3473
3011;3444.780606
3012;3250.772276
3013;3360.122426
3014;3134.367277
3015;2707.548949
3016;2234.874107
3017;2005.591534
3018;1716.34275
3019;1758.67184
3020;1790.418658
3021;1233.085634
3022;859.1786694
3023;509.9636739
3024;291.2633736
3025;199.5503445
3026;33.76140717
3027;23.17913458
3028;23.17913458
3029;79.61792174
3030;93.72761853
3031;912.0900324
3032;1698.705629
3033;2192.545016
3034;3473
3035;3444.780606
3036;3250.772276
3037;3360.122426
3038;3134.367277
3039;2707.548949
3040;2234.874107
3041;2005.591534
3042;1716.34275
3043;1758.67184
3044;1790.418658
3045;1233.085634
3046;859.1786694
3047;509.9636739
3048;291.2633736
3049;199.5503445
3050;33.76140717
3051;23.17913458
3052;23.17913458
3053;79.61792174
3054;93.72761853
3055;912.0900324
3056;1698.705629
3057;2192.545016
3058;3473
3059;3444.780606
3060;3250.772276
3061;3360.122426
3062;3134.367277
3063;2707.548949
3064;2234.874107
3065;2005.591534
3066;1716.34275
3067;1758.67184
3068;1790.418658
3069;1233.085634
3070;859.1786694
3071;509.9636739
3072;291.2633736
3073;199.5503445
3074;33.76140717
3075;23.17913458
3076;23.17913458
3077;79.61792174
3078;93.72761853
3079;912.0900324
3080;1698.705629
3081;2192.545016
3082;3473
3083;3444.780606
3084;3250.772276
3085;3360.122426
3086;3134.367277
3087;2707.548949
3088;2234.874107
3089;2005.591534
3090;1716.34275
3091;1758.67184
3092;1790.418658
3093;1233.085634
3094;859.1786694
3095;509.9636739
3096;291.2633736
3097;199.5503445
3098;33.76140717
3099;23.17913458
3100;23.17913458
3101;79.61792174
3102;93.72761853
3103;912.0900324
3104;1698.705629
3105;2192.545016
3106;3473
3107;3444.780606
3108;3250.772276
3109;3360.122426
3110;3134.367277
3111;2707.548949
3112;2234.874107
3113;2005.591534
3114;1716.34275
3115;1758.67184
3116;1790.418658
3117;1233.085634
3118;859.1786694
3119;509.9636739
3120;291.2633736
3121;199.5503445
3122;33.76140717
3123;23.17913458
3124;23.17913458
3125;79.61792174
3126;93.72761853
3127;912.0900324
3128;1698.705629
3129;2192.545016
3130;3473
3131;3444.780606
3132;3250.772276
3133;3360.122426
3134;3134.367277
3135;2707.548949
3136;2234.874107
3137;2005.591534
3138;1716.34275
3139;1758.67184
3140;1790.418658
3141;1233.085634
3142;859.1786694
3143;509.9636739
3144;291.2633736
3145;199.5503445
3146;33.76140717
3147;23.17913458
3148;23.17913458
3149;79.61792174
3150;93.72761853
3151;912.0900324
3152;1698.705629
3153;2192.545016
3154;3473
3155;3444.780606
3156;3250.772276
3157;3360.122426
3158;3134.367277
3159;2707.548949
3160;2234.874107
3161;2005.591534
3162;1716.34275
3163;1758.67184
3164;1790.418658
3165;1233.085634
3166;859.1786694
3167;509.9636739
3168;291.2633736
3169;199.5503445
3170;33.76140717
3171;23.17913458
3172;23.17913458
3173;79.61792174
3174;93.72761853
3175;912.0900324
3176;1698.705629
3177;2192.545016
3178;3473
3179;3444.780606
3180;3250.772276
3181;3360.122426
3182;3134.367277
3183;2707.548949
3184;2234.874107
3185;2005.591534
3186;1716.34275
3187;1758.67184
3188;1790.418658
3189;1233.085634
3190;859.1786694
3191;509.9636739
3192;291.2633736
3193;199.5503445
3194;33.76140717
3195;23.17913458
3196;23.17913458
3197;79.61792174
3198;93.72761853
3199;912.0900324
3200;1698.705629
3201;2192.545016
3202;3473
3203;3444.780606
3204;3250.772276
3205;3360.122426
3206;3134.367277
3207;2707.548949
3208;2234.874107
3209;2005.591534
3210;1716.34275
3211;1758.67184
3212;1790.418658
3213;1233.085634
3214;859.1786694
3215;509.9636739
3216;291.2633736
3217;199.5503445
3218;33.76140717
3219;23.17913458
3220;23.17913458
3221;79.61792174
3222;93.72761853
3223;912.0900324
3224;1698.705629
3225;2192.545016
3226;3473
3227;3444.780606
3228;3250.772276
3229;3360.122426
3230;3134.367277
3231;2707.548949
3232;2234.874107
3233;2005.591534
3234;1716.34275
3235;1758.67184
3236;1790.418658
3237;1233.085634
3238;859.1786694
3239;509.9636739
3240;291.2633736
3241;199.5503445
3242;33.76140717
3243;23.17913458
3244;23.17913458
3245;79.61792174
3246;93.72761853
3247;912.0900324
3248;1698.705629
3249;2192.545016
3250;3473
3251;3444.780606
3252;3250.772276
3253;3360.122426
3254;3134.367277
3255;2707.548949
3256;2234.874107
3257;2005.591534
3258;1716.34275
3259;1758.67184
3260;1790.418658
3261;1233.085634
