id;household_demand;commercial_demand;industrial_demand;heat_demand
538;28142.72305;38068.00812;58750.23551;37513.43228
539;27630.29183;40371.12262;58750.23551;36402.89572
540;26789.90461;41265.72081;61213.08837;35590.4952
541;28142.72305;41969.97896;63093.81238;36323.71595
542;31729.74165;36811.76386;61750.43809;36897.76923
543;28142.72305;31653.54876;60138.38894;39171.35955
544;24904.15769;32015.19483;59601.03923;41536.24898
545;22342.00155;35041.60148;59869.71408;42599.52007
546;21829.57033;34508.64936;59601.03923;43187.71259
547;25580.56692;33252.4051;61213.08837;42656.07705
548;32242.17288;23468.92701;60944.41352;38413.49611
549;36177.64471;17777.7598;55257.46236;30110.12451
550;33103.05734;17244.80768;53600.63407;22799.73176
551;31217.31042;15836.29138;47376.33321;18507.0575
552;25252.61092;15474.6453;44152.23492;19784.03316
553;17750.61774;14408.74108;41420.7072;21347.02551
554;11601.44301;12276.93263;39808.65805;24112.25751
555;9551.718094;11020.68835;40077.33291;31255.40321
556;8875.308872;10316.43021;40077.33291;44982.18455
557;8875.308872;11020.68835;36853.23463;50000
558;9203.264858;13514.14288;36002.43091;47389.49171
559;12626.30547;14580.04711;37927.93406;44281.28207
560;23038.90802;16369.2435;43883.56006;41661.88626
561;27814.76707;24192.21917;47645.00807;38936.64811
562;28142.72305;38068.00812;58750.23551;37513.43228
563;27630.29183;40371.12262;58750.23551;36402.89572
564;26789.90461;41265.72081;61213.08837;35590.4952
565;28142.72305;41969.97896;63093.81238;36323.71595
566;31729.74165;36811.76386;61750.43809;36897.76923
567;28142.72305;31653.54876;60138.38894;39171.35955
568;24904.15769;32015.19483;59601.03923;41536.24898
569;22342.00155;35041.60148;59869.71408;42599.52007
570;21829.57033;34508.64936;59601.03923;43187.71259
571;25580.56692;33252.4051;61213.08837;42656.07705
572;32242.17288;23468.92701;60944.41352;38413.49611
573;36177.64471;17777.7598;55257.46236;30110.12451
574;33103.05734;17244.80768;53600.63407;22799.73176
575;31217.31042;15836.29138;47376.33321;18507.0575
576;25252.61092;15474.6453;44152.23492;19784.03316
577;17750.61774;14408.74108;41420.7072;21347.02551
578;11601.44301;12276.93263;39808.65805;24112.25751
579;9551.718094;11020.68835;40077.33291;31255.40321
580;8875.308872;10316.43021;40077.33291;44982.18455
581;8875.308872;11020.68835;36853.23463;50000
582;9203.264858;13514.14288;36002.43091;47389.49171
583;12626.30547;14580.04711;37927.93406;44281.28207
584;23038.90802;16369.2435;43883.56006;41661.88626
585;27814.76707;24192.21917;47645.00807;38936.64811
586;28142.72305;38068.00812;58750.23551;37513.43228
587;27630.29183;40371.12262;58750.23551;36402.89572
588;26789.90461;41265.72081;61213.08837;35590.4952
589;28142.72305;41969.97896;63093.81238;36323.71595
590;31729.74165;36811.76386;61750.43809;36897.76923
591;28142.72305;31653.54876;60138.38894;39171.35955
592;24904.15769;32015.19483;59601.03923;41536.24898
593;22342.00155;35041.60148;59869.71408;42599.52007
594;21829.57033;34508.64936;59601.03923;43187.71259
595;25580.56692;33252.4051;61213.08837;42656.07705
596;32242.17288;23468.92701;60944.41352;38413.49611
597;36177.64471;17777.7598;55257.46236;30110.12451
598;33103.05734;17244.80768;53600.63407;22799.73176
599;31217.31042;15836.29138;47376.33321;18507.0575
600;25252.61092;15474.6453;44152.23492;19784.03316
601;17750.61774;14408.74108;41420.7072;21347.02551
602;11601.44301;12276.93263;39808.65805;24112.25751
603;9551.718094;11020.68835;40077.33291;31255.40321
604;8875.308872;10316.43021;40077.33291;44982.18455
605;8875.308872;11020.68835;36853.23463;50000
606;9203.264858;13514.14288;36002.43091;47389.49171
607;12626.30547;14580.04711;37927.93406;44281.28207
608;23038.90802;16369.2435;43883.56006;41661.88626
609;27814.76707;24192.21917;47645.00807;38936.64811
610;28142.72305;38068.00812;58750.23551;37513.43228
611;27630.29183;40371.12262;58750.23551;36402.89572
612;26789.90461;41265.72081;61213.08837;35590.4952
613;28142.72305;41969.97896;63093.81238;36323.71595
614;31729.74165;36811.76386;61750.43809;36897.76923
615;28142.72305;31653.54876;60138.38894;39171.35955
616;24904.15769;32015.19483;59601.03923;41536.24898
617;22342.00155;35041.60148;59869.71408;42599.52007
618;21829.57033;34508.64936;59601.03923;43187.71259
619;25580.56692;33252.4051;61213.08837;42656.07705
620;32242.17288;23468.92701;60944.41352;38413.49611
621;36177.64471;17777.7598;55257.46236;30110.12451
622;33103.05734;17244.80768;53600.63407;22799.73176
623;31217.31042;15836.29138;47376.33321;18507.0575
624;25252.61092;15474.6453;44152.23492;19784.03316
625;17750.61774;14408.74108;41420.7072;21347.02551
626;11601.44301;12276.93263;39808.65805;24112.25751
627;9551.718094;11020.68835;40077.33291;31255.40321
628;8875.308872;10316.43021;40077.33291;44982.18455
629;8875.308872;11020.68835;36853.23463;50000
630;9203.264858;13514.14288;36002.43091;47389.49171
631;12626.30547;14580.04711;37927.93406;44281.28207
632;23038.90802;16369.2435;43883.56006;41661.88626
633;27814.76707;24192.21917;47645.00807;38936.64811
634;28142.72305;38068.00812;58750.23551;37513.43228
635;27630.29183;40371.12262;58750.23551;36402.89572
636;26789.90461;41265.72081;61213.08837;35590.4952
637;28142.72305;41969.97896;63093.81238;36323.71595
638;31729.74165;36811.76386;61750.43809;36897.76923
639;28142.72305;31653.54876;60138.38894;39171.35955
640;24904.15769;32015.19483;59601.03923;41536.24898
641;22342.00155;35041.60148;59869.71408;42599.52007
642;21829.57033;34508.64936;59601.03923;43187.71259
643;25580.56692;33252.4051;61213.08837;42656.07705
644;32242.17288;23468.92701;60944.41352;38413.49611
645;36177.64471;17777.7598;55257.46236;30110.12451
646;33103.05734;17244.80768;53600.63407;22799.73176
647;31217.31042;15836.29138;47376.33321;18507.0575
648;25252.61092;15474.6453;44152.23492;19784.03316
649;17750.61774;14408.74108;41420.7072;21347.02551
650;11601.44301;12276.93263;39808.65805;24112.25751
651;9551.718094;11020.68835;40077.33291;31255.40321
652;8875.308872;10316.43021;40077.33291;44982.18455
653;8875.308872;11020.68835;36853.23463;50000
654;9203.264858;13514.14288;36002.43091;47389.49171
655;12626.30547;14580.04711;37927.93406;44281.28207
656;23038.90802;16369.2435;43883.56006;41661.88626
657;27814.76707;24192.21917;47645.00807;38936.64811
658;28142.72305;38068.00812;58750.23551;37513.43228
659;27630.29183;40371.12262;58750.23551;36402.89572
660;26789.90461;41265.72081;61213.08837;35590.4952
661;28142.72305;41969.97896;63093.81238;36323.71595
662;31729.74165;36811.76386;61750.43809;36897.76923
663;28142.72305;31653.54876;60138.38894;39171.35955
664;24904.15769;32015.19483;59601.03923;41536.24898
665;22342.00155;35041.60148;59869.71408;42599.52007
666;21829.57033;34508.64936;59601.03923;43187.71259
667;25580.56692;33252.4051;61213.08837;42656.07705
668;32242.17288;23468.92701;60944.41352;38413.49611
669;36177.64471;17777.7598;55257.46236;30110.12451
670;33103.05734;17244.80768;53600.63407;22799.73176
671;31217.31042;15836.29138;47376.33321;18507.0575
672;25252.61092;15474.6453;44152.23492;19784.03316
673;17750.61774;14408.74108;41420.7072;21347.02551
674;11601.44301;12276.93263;39808.65805;24112.25751
675;9551.718094;11020.68835;40077.33291;31255.40321
676;8875.308872;10316.43021;40077.33291;44982.18455
677;8875.308872;11020.68835;36853.23463;50000
678;9203.264858;13514.14288;36002.43091;47389.49171
679;12626.30547;14580.04711;37927.93406;44281.28207
680;23038.90802;16369.2435;43883.56006;41661.88626
681;27814.76707;24192.21917;47645.00807;38936.64811
682;28142.72305;38068.00812;58750.23551;37513.43228
683;27630.29183;40371.12262;58750.23551;36402.89572
684;26789.90461;41265.72081;61213.08837;35590.4952
685;28142.72305;41969.97896;63093.81238;36323.71595
686;31729.74165;36811.76386;61750.43809;36897.76923
687;28142.72305;31653.54876;60138.38894;39171.35955
688;24904.15769;32015.19483;59601.03923;41536.24898
689;22342.00155;35041.60148;59869.71408;42599.52007
690;21829.57033;34508.64936;59601.03923;43187.71259
691;25580.56692;33252.4051;61213.08837;42656.07705
692;32242.17288;23468.92701;60944.41352;38413.49611
693;36177.64471;17777.7598;55257.46236;30110.12451
694;33103.05734;17244.80768;53600.63407;22799.73176
695;31217.31042;15836.29138;47376.33321;18507.0575
696;25252.61092;15474.6453;44152.23492;19784.03316
697;17750.61774;14408.74108;41420.7072;21347.02551
698;11601.44301;12276.93263;39808.65805;24112.25751
699;9551.718094;11020.68835;40077.33291;31255.40321
700;8875.308872;10316.43021;40077.33291;44982.18455
701;8875.308872;11020.68835;36853.23463;50000
702;9203.264858;13514.14288;36002.43091;47389.49171
703;12626.30547;14580.04711;37927.93406;44281.28207
704;23038.90802;16369.2435;43883.56006;41661.88626
705;27814.76707;24192.21917;47645.00807;38936.64811
706;28142.72305;38068.00812;58750.23551;37513.43228
707;27630.29183;40371.12262;58750.23551;36402.89572
708;26789.90461;41265.72081;61213.08837;35590.4952
709;28142.72305;41969.97896;63093.81238;36323.71595
710;31729.74165;36811.76386;61750.43809;36897.76923
711;28142.72305;31653.54876;60138.38894;39171.35955
712;24904.15769;32015.19483;59601.03923;41536.24898
713;22342.00155;35041.60148;59869.71408;42599.52007
714;21829.57033;34508.64936;59601.03923;43187.71259
715;25580.56692;33252.4051;61213.08837;42656.07705
716;32242.17288;23468.92701;60944.41352;38413.49611
717;36177.64471;17777.7598;55257.46236;30110.12451
718;33103.05734;17244.80768;53600.63407;22799.73176
719;31217.31042;15836.29138;47376.33321;18507.0575
720;25252.61092;15474.6453;44152.23492;19784.03316
721;17750.61774;14408.74108;41420.7072;21347.02551
722;11601.44301;12276.93263;39808.65805;24112.25751
723;9551.718094;11020.68835;40077.33291;31255.40321
724;8875.308872;10316.43021;40077.33291;44982.18455
725;8875.308872;11020.68835;36853.23463;50000
726;9203.264858;13514.14288;36002.43091;47389.49171
727;12626.30547;14580.04711;37927.93406;44281.28207
728;23038.90802;16369.2435;43883.56006;41661.88626
729;27814.76707;24192.21917;47645.00807;38936.64811
730;28142.72305;38068.00812;58750.23551;37513.43228
731;27630.29183;40371.12262;58750.23551;36402.89572
732;26789.90461;41265.72081;61213.08837;35590.4952
733;28142.72305;41969.97896;63093.81238;36323.71595
734;31729.74165;36811.76386;61750.43809;36897.76923
735;28142.72305;31653.54876;60138.38894;39171.35955
736;24904.15769;32015.19483;59601.03923;41536.24898
737;22342.00155;35041.60148;59869.71408;42599.52007
738;21829.57033;34508.64936;59601.03923;43187.71259
739;25580.56692;33252.4051;61213.08837;42656.07705
740;32242.17288;23468.92701;60944.41352;38413.49611
741;36177.64471;17777.7598;55257.46236;30110.12451
742;33103.05734;17244.80768;53600.63407;22799.73176
743;31217.31042;15836.29138;47376.33321;18507.0575
744;25252.61092;15474.6453;44152.23492;19784.03316
745;17750.61774;14408.74108;41420.7072;21347.02551
746;11601.44301;12276.93263;39808.65805;24112.25751
747;9551.718094;11020.68835;40077.33291;31255.40321
748;8875.308872;10316.43021;40077.33291;44982.18455
749;8875.308872;11020.68835;36853.23463;50000
750;9203.264858;13514.14288;36002.43091;47389.49171
751;12626.30547;14580.04711;37927.93406;44281.28207
752;23038.90802;16369.2435;43883.56006;41661.88626
753;27814.76707;24192.21917;47645.00807;38936.64811
754;28142.72305;38068.00812;58750.23551;37513.43228
755;27630.29183;40371.12262;58750.23551;36402.89572
756;26789.90461;41265.72081;61213.08837;35590.4952
757;28142.72305;41969.97896;63093.81238;36323.71595
758;31729.74165;36811.76386;61750.43809;36897.76923
759;28142.72305;31653.54876;60138.38894;39171.35955
760;24904.15769;32015.19483;59601.03923;41536.24898
761;22342.00155;35041.60148;59869.71408;42599.52007
762;21829.57033;34508.64936;59601.03923;43187.71259
763;25580.56692;33252.4051;61213.08837;42656.07705
764;32242.17288;23468.92701;60944.41352;38413.49611
765;36177.64471;17777.7598;55257.46236;30110.12451
766;33103.05734;17244.80768;53600.63407;22799.73176
767;31217.31042;15836.29138;47376.33321;18507.0575
768;25252.61092;15474.6453;44152.23492;19784.03316
769;17750.61774;14408.74108;41420.7072;21347.02551
770;11601.44301;12276.93263;39808.65805;24112.25751
771;9551.718094;11020.68835;40077.33291;31255.40321
772;8875.308872;10316.43021;40077.33291;44982.18455
773;8875.308872;11020.68835;36853.23463;50000
774;9203.264858;13514.14288;36002.43091;47389.49171
775;12626.30547;14580.04711;37927.93406;44281.28207
776;23038.90802;16369.2435;43883.56006;41661.88626
777;27814.76707;24192.21917;47645.00807;38936.64811
778;28142.72305;38068.00812;58750.23551;37513.43228
779;27630.29183;40371.12262;58750.23551;36402.89572
780;26789.90461;41265.72081;61213.08837;35590.4952
781;28142.72305;41969.97896;63093.81238;36323.71595
782;31729.74165;36811.76386;61750.43809;36897.76923
783;28142.72305;31653.54876;60138.38894;39171.35955
784;24904.15769;32015.19483;59601.03923;41536.24898
785;22342.00155;35041.60148;59869.71408;42599.52007
786;21829.57033;34508.64936;59601.03923;43187.71259
787;25580.56692;33252.4051;61213.08837;42656.07705
788;32242.17288;23468.92701;60944.41352;38413.49611
789;36177.64471;17777.7598;55257.46236;30110.12451
790;33103.05734;17244.80768;53600.63407;22799.73176
791;31217.31042;15836.29138;47376.33321;18507.0575
792;25252.61092;15474.6453;44152.23492;19784.03316
793;17750.61774;14408.74108;41420.7072;21347.02551
794;11601.44301;12276.93263;39808.65805;24112.25751
795;9551.718094;11020.68835;40077.33291;31255.40321
796;8875.308872;10316.43021;40077.33291;44982.18455
797;8875.308872;11020.68835;36853.23463;50000
798;9203.264858;13514.14288;36002.43091;47389.49171
799;12626.30547;14580.04711;37927.93406;44281.28207
800;23038.90802;16369.2435;43883.56006;41661.88626
801;27814.76707;24192.21917;47645.00807;38936.64811
802;28142.72305;38068.00812;58750.23551;37513.43228
803;27630.29183;40371.12262;58750.23551;36402.89572
804;26789.90461;41265.72081;61213.08837;35590.4952
805;28142.72305;41969.97896;63093.81238;36323.71595
806;31729.74165;36811.76386;61750.43809;36897.76923
807;28142.72305;31653.54876;60138.38894;39171.35955
808;24904.15769;32015.19483;59601.03923;41536.24898
809;22342.00155;35041.60148;59869.71408;42599.52007
810;21829.57033;34508.64936;59601.03923;43187.71259
811;25580.56692;33252.4051;61213.08837;42656.07705
812;32242.17288;23468.92701;60944.41352;38413.49611
813;36177.64471;17777.7598;55257.46236;30110.12451
814;33103.05734;17244.80768;53600.63407;22799.73176
815;31217.31042;15836.29138;47376.33321;18507.0575
816;25252.61092;15474.6453;44152.23492;19784.03316
817;17750.61774;14408.74108;41420.7072;21347.02551
818;11601.44301;12276.93263;39808.65805;24112.25751
819;9551.718094;11020.68835;40077.33291;31255.40321
820;8875.308872;10316.43021;40077.33291;44982.18455
821;8875.308872;11020.68835;36853.23463;50000
822;9203.264858;13514.14288;36002.43091;47389.49171
823;12626.30547;14580.04711;37927.93406;44281.28207
824;23038.90802;16369.2435;43883.56006;41661.88626
825;27814.76707;24192.21917;47645.00807;38936.64811
826;28142.72305;38068.00812;58750.23551;37513.43228
827;27630.29183;40371.12262;58750.23551;36402.89572
828;26789.90461;41265.72081;61213.08837;35590.4952
829;28142.72305;41969.97896;63093.81238;36323.71595
830;31729.74165;36811.76386;61750.43809;36897.76923
831;28142.72305;31653.54876;60138.38894;39171.35955
832;24904.15769;32015.19483;59601.03923;41536.24898
833;22342.00155;35041.60148;59869.71408;42599.52007
834;21829.57033;34508.64936;59601.03923;43187.71259
835;25580.56692;33252.4051;61213.08837;42656.07705
836;32242.17288;23468.92701;60944.41352;38413.49611
837;36177.64471;17777.7598;55257.46236;30110.12451
838;33103.05734;17244.80768;53600.63407;22799.73176
839;31217.31042;15836.29138;47376.33321;18507.0575
840;25252.61092;15474.6453;44152.23492;19784.03316
841;17750.61774;14408.74108;41420.7072;21347.02551
842;11601.44301;12276.93263;39808.65805;24112.25751
843;9551.718094;11020.68835;40077.33291;31255.40321
844;8875.308872;10316.43021;40077.33291;44982.18455
845;8875.308872;11020.68835;36853.23463;50000
846;9203.264858;13514.14288;36002.43091;47389.49171
847;12626.30547;14580.04711;37927.93406;44281.28207
848;23038.90802;16369.2435;43883.56006;41661.88626
849;27814.76707;24192.21917;47645.00807;38936.64811
850;28142.72305;38068.00812;58750.23551;37513.43228
851;27630.29183;40371.12262;58750.23551;36402.89572
852;26789.90461;41265.72081;61213.08837;35590.4952
853;28142.72305;41969.97896;63093.81238;36323.71595
854;31729.74165;36811.76386;61750.43809;36897.76923
855;28142.72305;31653.54876;60138.38894;39171.35955
856;24904.15769;32015.19483;59601.03923;41536.24898
857;22342.00155;35041.60148;59869.71408;42599.52007
858;21829.57033;34508.64936;59601.03923;43187.71259
859;25580.56692;33252.4051;61213.08837;42656.07705
860;32242.17288;23468.92701;60944.41352;38413.49611
861;36177.64471;17777.7598;55257.46236;30110.12451
862;33103.05734;17244.80768;53600.63407;22799.73176
863;31217.31042;15836.29138;47376.33321;18507.0575
864;25252.61092;15474.6453;44152.23492;19784.03316
865;17750.61774;14408.74108;41420.7072;21347.02551
866;11601.44301;12276.93263;39808.65805;24112.25751
867;9551.718094;11020.68835;40077.33291;31255.40321
868;8875.308872;10316.43021;40077.33291;44982.18455
869;8875.308872;11020.68835;36853.23463;50000
870;9203.264858;13514.14288;36002.43091;47389.49171
871;12626.30547;14580.04711;37927.93406;44281.28207
872;23038.90802;16369.2435;43883.56006;41661.88626
873;27814.76707;24192.21917;47645.00807;38936.64811
874;28142.72305;38068.00812;58750.23551;37513.43228
875;27630.29183;40371.12262;58750.23551;36402.89572
876;26789.90461;41265.72081;61213.08837;35590.4952
